TenantId,"TimeGenerated [UTC]",IncidentName,Title,Description,Severity,Status,Classification,ClassificationComment,ClassificationReason,Owner,ProviderName,ProviderIncidentId,"FirstActivityTime [UTC]","LastActivityTime [UTC]","FirstModifiedTime [UTC]","LastModifiedTime [UTC]","CreatedTime [UTC]","ClosedTime [UTC]",IncidentNumber,RelatedAnalyticRuleIds,AlertIds,BookmarkIds,Comments,Tasks,Labels,IncidentUrl,AdditionalData,ModifiedBy,SourceSystem,Type
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 3:25:06.300 AM","2de55905-85af-46ee-b5ff-1b70887f42a7","Global Admin Elevated Access involving one user",,Low,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",766,"8/1/2024, 3:19:43.543 AM","8/1/2024, 3:25:02.122 AM",,"8/1/2024, 3:25:06.300 AM","8/1/2024, 3:19:51.173 AM",,295,"[]","[""64951e20-ebc0-b47a-06ec-5599ae11e1d5"",""0f009241-1add-0ee9-dd43-7e3d15bebf5f""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/2de55905-85af-46ee-b5ff-1b70887f42a7","{""alertsCount"":2,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Microsoft Cloud App Security""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/766?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 1:11:47.845 PM","473f9028-ce72-4543-bc93-77c940989d52","Multi-stage incident involving Credential access & Collection on one endpoint",,High,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",804,"8/1/2024, 12:42:41.266 PM","8/1/2024, 12:42:41.266 PM",,"8/1/2024, 1:11:47.845 PM","8/1/2024, 12:42:41.266 PM","8/1/2024, 1:11:47.845 PM",323,"[]","[]","[]","[]","[]","[{""labelName"":""Redirected"",""labelType"":""AutoAssigned""}]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/473f9028-ce72-4543-bc93-77c940989d52","{""alertsCount"":0,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/804?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 11:57:36.230 AM","531fa600-7493-4434-b1a6-8ce20f6621ba","Firewall: Anomaly in transferred bytes",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",778,"7/31/2024, 11:52:24.341 AM","8/1/2024, 11:52:24.341 AM",,"8/1/2024, 11:57:36.230 AM","8/1/2024, 11:57:36.193 AM",,301,"[""433c78cf-8467-4fdd-8adb-d1588b36fdff""]","[""03043aa5-ce60-3765-df8b-69e0cfa8219b""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/531fa600-7493-4434-b1a6-8ce20f6621ba","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Sentinel""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/778?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 3:36:41.506 AM","2de55905-85af-46ee-b5ff-1b70887f42a7","Global Admin Elevated Access involving one user",,Low,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",766,"8/1/2024, 3:19:43.543 AM","8/1/2024, 3:28:39.439 AM",,"8/1/2024, 3:36:41.506 AM","8/1/2024, 3:19:51.173 AM",,295,"[]","[""64951e20-ebc0-b47a-06ec-5599ae11e1d5"",""0f009241-1add-0ee9-dd43-7e3d15bebf5f"",""b8a18cfa-d9ec-7ddc-8a09-c896fc23035d""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/2de55905-85af-46ee-b5ff-1b70887f42a7","{""alertsCount"":3,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Microsoft Cloud App Security""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/766?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 10:12:26.250 AM","1d21fffa-f777-4eb2-a8f3-50de6cfc5e88","Compliance Manager Default Alert Policy",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",774,"8/1/2024, 10:00:00.000 AM","8/1/2024, 11:00:00.000 AM",,"8/1/2024, 10:12:26.250 AM","8/1/2024, 10:12:25.953 AM",,297,"[]","[""eda02c06-4b74-981b-7309-c1a2be61afd8""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/1d21fffa-f777-4eb2-a8f3-50de6cfc5e88","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Office 365 Advanced Threat Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/774?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 1:07:38.503 PM","9715efad-d0de-4044-94bb-6f418998985a","Firewall: Anomaly in transferred bytes",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",813,"7/31/2024, 1:02:24.341 PM","8/1/2024, 1:02:24.341 PM",,"8/1/2024, 1:07:38.503 PM","8/1/2024, 1:07:38.440 PM",,333,"[""433c78cf-8467-4fdd-8adb-d1588b36fdff""]","[""144c6474-2f86-16e8-9379-528710348dc5""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/9715efad-d0de-4044-94bb-6f418998985a","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Sentinel""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/813?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 1:11:47.715 PM","909f13db-13ce-4584-a4b5-6aa0e67397c6","Multi-stage incident involving Initial access & Collection on one endpoint reported by multiple sources",,High,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",801,"8/1/2024, 12:26:22.000 PM","8/1/2024, 12:37:30.277 PM",,"8/1/2024, 1:11:47.715 PM","8/1/2024, 12:40:38.576 PM",,322,"[]","[""e1c0bfa6-18c1-81b5-8a3e-0d347732b266"",""73846159-bcd1-d7a5-ecca-f46ec2a26bd6"",""75013ae0-7504-d192-8aae-90107aa6b19b"",""435de706-beea-2f9f-c955-a0bec72a16ec"",""8f7670f2-f36b-5131-3458-fc6bcc1bae4b"",""c4318426-0f64-14f9-d2d4-6787328357c7""]","[]","[]","[]","[{""labelName"":""credential_phish_tag"",""labelType"":""AutoAssigned""}]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/909f13db-13ce-4584-a4b5-6aa0e67397c6","{""alertsCount"":6,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Microsoft Defender Advanced Threat Protection"",""Azure Security Center"",""Office 365 Advanced Threat Protection"",""Microsoft 365 Defender""],""tactics"":[""DefenseEvasion""],""techniques"":[""T1003"",""T1018"",""T1069"",""T1087"",""T1482"",""T1566""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/801?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:12:39.820 PM","d8d3b3d0-2155-483f-901c-feee774bbd82","Firewall: Anomaly in transferred bytes",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",781,"7/31/2024, 12:07:24.341 PM","8/1/2024, 12:07:24.341 PM",,"8/1/2024, 12:12:39.820 PM","8/1/2024, 12:12:39.763 PM",,304,"[""433c78cf-8467-4fdd-8adb-d1588b36fdff""]","[""bf784e71-a7da-918f-3742-a13020476df4""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/d8d3b3d0-2155-483f-901c-feee774bbd82","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Sentinel""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/781?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 4:02:10.725 AM","2de55905-85af-46ee-b5ff-1b70887f42a7","Multi-stage incident involving one user reported by multiple sources",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",766,"8/1/2024, 3:04:02.000 AM","8/1/2024, 3:28:39.439 AM",,"8/1/2024, 4:02:10.725 AM","8/1/2024, 3:19:51.173 AM",,295,"[]","[""64951e20-ebc0-b47a-06ec-5599ae11e1d5"",""0f009241-1add-0ee9-dd43-7e3d15bebf5f"",""b8a18cfa-d9ec-7ddc-8a09-c896fc23035d"",""b66713fc-57f7-41dc-8f03-54acb573fc27"",""7969ab0d-236c-c655-007c-a87f40b27fc0""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/2de55905-85af-46ee-b5ff-1b70887f42a7","{""alertsCount"":5,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Microsoft Cloud App Security"",""Azure Security Center""],""tactics"":[""Collection""],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/766?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:07:27.002 PM","11ea298e-e20e-404b-b5ca-f7276c94de7c","Multi-stage incident involving Defense evasion & Discovery on one endpoint",,Medium,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":""u101@a.alpineskihouse.co"",""userPrincipalName"":null}","Microsoft XDR",356,"6/26/2024, 3:49:16.784 PM","6/26/2024, 4:13:56.115 PM",,"8/1/2024, 12:07:27.002 PM","6/26/2024, 6:58:41.913 PM","8/1/2024, 12:07:27.002 PM",38,"[]","[""197c2262-2cd9-4ca0-4c33-add856f8af63"",""d368aa79-4d7a-0d19-84a0-fbae77571b6e"",""d2bec7ed-3c42-62b7-685f-93a501e52d16"",""f9c9ba44-9510-fd11-3c50-336c83f62f8a""]","[]","[{""message"":""Fileless demo"",""createdTimeUtc"":""2024-06-26T18:58:42.9890314Z"",""lastModifiedTimeUtc"":""2024-06-26T18:58:42.9890314Z"",""author"":{""objectId"":null,""email"":null,""name"":""u141@ash.alpineskihouse.co"",""userPrincipalName"":null}},{""message"":""Fileless Demo2"",""createdTimeUtc"":""2024-07-15T16:09:04.7694627Z"",""lastModifiedTimeUtc"":""2024-07-15T16:09:04.7694627Z"",""author"":{""objectId"":null,""email"":null,""name"":""u274@ash.alpineskihouse.co"",""userPrincipalName"":null}}]","[]","[{""labelName"":""Fileless"",""labelType"":""User""},{""labelName"":""LATEST"",""labelType"":""User""}]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/11ea298e-e20e-404b-b5ca-f7276c94de7c","{""alertsCount"":4,""bookmarksCount"":0,""commentsCount"":2,""alertProductNames"":[""Microsoft Defender Advanced Threat Protection""],""tactics"":[],""techniques"":[""T1010"",""T1059"",""T1518"",""T1055"",""T1036"",""T1218""],""providerIncidentUrl"":""https://security.microsoft.com/incidents/356?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","u101@a.alpineskihouse.co",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 1:32:42.166 PM","f488be19-c349-49be-9488-433f72062451","Firewall: Anomaly in transferred bytes",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",819,"7/31/2024, 1:27:24.341 PM","8/1/2024, 1:27:24.341 PM",,"8/1/2024, 1:32:42.166 PM","8/1/2024, 1:32:42.136 PM",,338,"[""433c78cf-8467-4fdd-8adb-d1588b36fdff""]","[""9b885058-c563-1340-e946-5260fa4d762d""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/f488be19-c349-49be-9488-433f72062451","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Sentinel""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/819?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 6:02:55.233 AM","412a03f6-490b-4ca6-b341-d5c550ce3620","'CryptoMiner' malware was prevented on multiple endpoints",,Informational,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",771,"8/1/2024, 5:56:13.643 AM","8/1/2024, 5:59:21.005 AM",,"8/1/2024, 6:02:55.233 AM","8/1/2024, 5:58:36.683 AM",,296,"[]","[""61edec90-a958-cac5-c9e6-fa664e56f79a"",""0a858943-ff9b-26a6-09ed-07050283c235"",""225c7858-6360-224b-b50e-7e0cbf108e37""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/412a03f6-490b-4ca6-b341-d5c550ce3620","{""alertsCount"":3,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Microsoft Defender Advanced Threat Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/771?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Microsoft Defender XDR - alert correlation",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:02:38.176 PM","e07f54d9-bfb6-4273-a7e3-2437f028ea4e","Firewall: Anomaly in transferred bytes",,Medium,New,,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",779,"7/31/2024, 11:57:24.341 AM","8/1/2024, 11:57:24.341 AM",,"8/1/2024, 12:02:38.176 PM","8/1/2024, 12:02:38.123 PM",,302,"[""433c78cf-8467-4fdd-8adb-d1588b36fdff""]","[""4fe59b3f-2393-7352-7701-c2ea464254c3""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/e07f54d9-bfb6-4273-a7e3-2437f028ea4e","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Sentinel""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/779?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:35:53.230 PM","9801e881-859a-47fb-bef8-2046eae7de20","Anonymous IP address involving one user",,Medium,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",794,"8/1/2024, 12:32:54.560 PM","8/1/2024, 12:32:54.560 PM",,"8/1/2024, 12:35:53.230 PM","8/1/2024, 12:35:53.186 PM","8/1/2024, 12:35:53.186 PM",314,"[]","[""f019d511-3705-8b17-b030-965063c59ea2""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/9801e881-859a-47fb-bef8-2046eae7de20","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/794?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:35:08.170 PM","b9d31bee-1850-449f-bcc5-9dd7bd32f966","Anonymous IP address involving one user",,Medium,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",788,"8/1/2024, 12:32:52.659 PM","8/1/2024, 12:32:52.659 PM",,"8/1/2024, 12:35:08.170 PM","8/1/2024, 12:35:08.110 PM","8/1/2024, 12:35:08.110 PM",320,"[]","[""5f64f2c0-ed61-d4cf-6f95-584efbd4e0f8""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/b9d31bee-1850-449f-bcc5-9dd7bd32f966","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/788?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:35:11.940 PM","aa4976c1-1eec-42a6-a977-1d39c735684c","Anonymous IP address involving one user",,Medium,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",789,"8/1/2024, 12:32:58.160 PM","8/1/2024, 12:32:58.160 PM",,"8/1/2024, 12:35:11.940 PM","8/1/2024, 12:35:11.760 PM","8/1/2024, 12:35:11.760 PM",319,"[]","[""2753be75-3445-eac9-58d3-855b083c5ebd""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/aa4976c1-1eec-42a6-a977-1d39c735684c","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/789?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:35:31.096 PM","d3a1201a-bee1-4d89-8550-7dd5acceda3a","Anonymous IP address involving one user",,Medium,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",791,"8/1/2024, 12:32:59.737 PM","8/1/2024, 12:32:59.737 PM",,"8/1/2024, 12:35:31.096 PM","8/1/2024, 12:35:31.046 PM","8/1/2024, 12:35:31.046 PM",317,"[]","[""d61e4840-3bef-0bb5-c38a-3dca76c55ebe""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/d3a1201a-bee1-4d89-8550-7dd5acceda3a","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/791?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:37:09.110 PM","7706e617-635b-4b4f-bcc2-9828044c3f67","Anonymous IP address involving one user",,Medium,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",796,"8/1/2024, 12:33:11.639 PM","8/1/2024, 12:33:11.639 PM",,"8/1/2024, 12:37:09.110 PM","8/1/2024, 12:37:09.056 PM","8/1/2024, 12:37:09.056 PM",312,"[]","[""01058623-ba1f-3d9e-091c-f393c455d66b""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/7706e617-635b-4b4f-bcc2-9828044c3f67","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/796?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:34:35.130 PM","ed32d560-c405-484f-861b-91f9836d0c8b","Anonymous IP address involving one user",,Medium,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",787,"8/1/2024, 12:32:52.284 PM","8/1/2024, 12:32:52.284 PM",,"8/1/2024, 12:34:35.130 PM","8/1/2024, 12:34:34.960 PM","8/1/2024, 12:34:34.960 PM",321,"[]","[""0dc3acbf-ba99-ba8f-7646-fa54e40c62a5""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/ed32d560-c405-484f-861b-91f9836d0c8b","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/787?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
"e34d562e-ef12-4c4e-9bc0-7c6ae357c015","8/1/2024, 12:35:50.886 PM","fa94983c-e930-49ef-8d21-5e84e6700ec9","Anonymous IP address involving one user",,Medium,Closed,Undetermined,,,"{""objectId"":null,""email"":null,""assignedTo"":null,""userPrincipalName"":null}","Microsoft XDR",793,"8/1/2024, 12:32:54.840 PM","8/1/2024, 12:32:54.840 PM",,"8/1/2024, 12:35:50.886 PM","8/1/2024, 12:35:50.690 PM","8/1/2024, 12:35:50.690 PM",315,"[]","[""72d7c4da-9775-0cb3-2c1f-1b966a61acd6""]","[]","[]","[]","[]","https://portal.azure.com/#asset/Microsoft_Azure_Security_Insights/Incident/subscriptions/99005f96-e572-4035-b476-836fd9d83d64/resourceGroups/cybersoc/providers/Microsoft.OperationalInsights/workspaces/cybersoc/providers/Microsoft.SecurityInsights/Incidents/fa94983c-e930-49ef-8d21-5e84e6700ec9","{""alertsCount"":1,""bookmarksCount"":0,""commentsCount"":0,""alertProductNames"":[""Azure Active Directory Identity Protection""],""tactics"":[],""techniques"":[],""providerIncidentUrl"":""https://security.microsoft.com/incidents/793?tid=0527ecb7-06fb-4769-b324-fd4a3bb865eb""}","Incident created from alert",Azure,SecurityIncident
